id,place_id,name,description,price,category,popularity_score,photo_references,availability,created_at,updated_at
1845cfd7-aa6d-43a8-949b-853ea5bd4e1f,02303cb4-250f-4a03-88ca-1b699ed15bf5,Pasta Special,Handmade pasta with seasonal sauce,16.85,Main Course,4.7081271332486,"[""AeeoHcKhFquV4In4tGOmlxMUJWRKcpaCdn_1Dp6f7hRG2tFKshvL_eZOc1BFhxD85VcN6t7R6_6BRlHPCsRQcmFrtgvlQyNZXeUMhkVlVEHNaSnAm5tRos8yV8zXFdHSdwenMXZvOFJKLuUnC6IICl7AplcP4T07sS81llTQSirR9ZRSAewGmpfHKMM3fkJt5K8Fzj99TSu2eoL57729gsgpfim1J8Z8ee8jwjRuETeDXGddD0Vy66djMp8AH3Fk32EaM-0lrV4Ty31EWRacDdNzzl0hV_TxgIcomTHTUiZgGhq4B2rEUoa34ziyV55rOphoW2iblkAlWB7XNXRnuIS893gmxVBEIM-zgpQqfKNbBK0hylPX8hwqUbFzjjyg4CHMi41KD7DhtcOBnQRjWVInphjZW-Hd6DcKWAtjBlicI4Nm_-owibaF4kMDx_biCLvsdaj-aPq_n1FBJBj49Kil-1XBI3psiq-2VaTIgIHbXNl0l0yreg1kiiZGMQFrTHIQ31ecHIhCYaVeiFifAyR8rVWMw3k8oaWro54izzTBY2HQFJk_IO5qeA2Mix-RaKC7sGOAhaaFKcM1Alscb_kNKsf82r5STOYdMaiaS1ZUmRjHROU_xShnTJun_gBMyeEAYzcb_Oha""]","[""always""]",2025-04-27 01:36:50.162178+00,2025-04-27 01:36:50.162178+00
18777a40-9626-4b2d-b03b-851a4f20d74a,c2e6a332-701e-4b85-ac2f-e2270830fd30,Wine Glass,Selected from our cellar,8.07,Wine,3.86417113325507,"[""AeeoHcJsV5uvllvY1uqkCeQNMhQzSx4ae9P4Hkjs-S5uXvMsMsXON8Xg3WlPXaY0NJizAgRPFNcjd_ONXcNrim0qjLnLgShZ7968AhZINA4ePCFFFB3amXW0t2j1RyvGbB2DAt1GoqC4sLVURSMVeZyY-mOqSjFZGRAAfj-ARlA-1rzOfKPR2h7qQaGAg8l1tLmrAy9jW7H2BLNCsRQc_-ZeRN3LeTQ4qE2_1rHqX8nt2zecThwXMV7Pr3Rquck2-mkOAF6vc5oku0dNfTtP0vrwUDO7sJd6qA9pjzoeMDEU5GLkShWQs-9u_nvaSgtjopd28JjoP020wpM""]","[""always""]",2025-04-27 01:36:51.520356+00,2025-04-27 01:36:51.520356+00
187fe165-612f-4528-a1fc-e7324367593b,e38a6043-8655-4847-bd92-e1a807d884aa,Chocolate Dessert,Rich chocolate creation,9.66,Dessert,3.09431148068145,"[""AeeoHcI5tWCcFu-_z1HxCEVnhoAMQktcBtgHAtqws083kQ8UsmQhN0nnPRpqnadvODctSwAwbClmoyORQ_xn4lk5TMdkfP-f5-2jCtF1eTBKhF-BRf0v99LEjDqnJjJdlzgcdx8QfT5K68uGsGsWdPUFvlr3IT_bR-rLEEEAntm0_W_5bj_G6YLfF0Agm3b2WmdZE2A31X8zsY9JDMQIi_HdRfIDw8NWBBT5yZKg1B39YVv5qUVzktYBCgDXZ3YtGgm7BCP45F-SIsNnXmzXq6SprASBoF8qbt89Bk6lAmF-hNjhyvhMEnSV5YFZn0d1ywxXdkCsSLlI1FeXtNKysF8alU9L2eiuzPzFATlazzA1QJ8K-QkW8-zR3f0-xRCrAxLDzqS0vR_bEnaGdw99lHYczdc7blXhoNjrm-A-3SqwJgzGgiTJucJDApF9j6FWkmW9MxERK0H40kgiC_pFlpIz4eThDUgrL8T4KGBSvnxfH87dvMnYUq9x3bgOCZn1sbPNrWM3VnwGd36yT9jGEwn68SsVXrqmQMcyMVq5YSax9n8fFntb8bRkdage3m-FxSOEYKGYZ1P_rsJWzq0QbExUujZiBH9CrySZX-n1-4QHnEd0VXQjXehKKHzs6ob4aLxWWmWEDA""]","[""always""]",2025-04-27 01:37:36.880154+00,2025-04-27 01:37:36.880154+00
188a74be-2e3d-42d2-90cb-766439707959,ad4ef041-f392-41b3-8895-d5d9d948a429,Premium Spirit,Neat or on the rocks,12.65,Spirit,4.13736229303621,"[""AeeoHcIGqjsJeAZXsLQqx1Xmzr8rWdE3SxCvBcl3qUKztYE8g8BqskImlPzw8rxBbpHGopADPDrfU2WjAGbG0jyRuSpKQrw2fp9gLwTZaZnxWypMeQlgJpADGLSn-JlgvVEurme5RI3Bsyu8nqVq2byEpPKx43vNNELPkHx6qmEBCvRdH7KBUzsemdqqPx2lUMPWPWoSATF3-oCNsEeWIOCWjrXynh-xbwaC7VHujGm2I_1jSnemYga3EoE7A-wmeZrBt73POaDPUvu6H3rJp00n8-wnNj5iE4bDhygIwF7fzc1mqAdsvQPJaa8Ypp6tWej1YTT0A-jieTvbxbCo6dzsv95KcTZK8l4gDHXacL7jEj5hKQ4zlABYo3JWONjW8by_Vv6KGj9-riCSYOEVzX1h6PFCKF8Zcx9sPUeoUKuy1nadPhH0-QeUTPydFMixdUFWWhh4ST4xIrm1bUPTuFrXQulNqAopcl--C0Hf2JOGSdjagwdNC6yrcKgJWxG8t6vrrTdK3aSAVfQ1dLBCOHmDppC0Nzt4TK1LsO3b0311s1XLTpfsNbdLnHjgn2W3EEs3jiiAbgl6ZFxJU42mcxszdJ6hvGBZO0HzXKz0HLHgX3vvqsBKKjX7J3m5dS-vS7cvQTvuVg""]","[""always""]",2025-04-26 23:08:25.384926+00,2025-04-26 23:08:25.384926+00
19fd1250-c099-4c57-9bd8-fd6a67b65eb0,d5bf1999-5447-4f1e-95c5-90bddfd50c45,Grilled Salmon,Fresh salmon with vegetables,22.66,Main Course,3.33568241774993,"[""AeeoHcJuzE0aJYjIzoMX232K9Wvfsjd1vtKELwRmh9dSWpd5bQ0h3cLaDYTY4HYpNw8ioyPg0xCnRalggLWuBIdZ8Wo6BiqvwgWcB8-8vBf4aw39bDsD2Yk-iizoCtfdrWZ7bSLoJToX9B6ApBdCsXdBbI-8bGGooskr3PR4BAgTDOVux6UCfEVXEY89hnxgiPHGhP2guoB4mqCyZVx8f4lXjxO9mERGFFeENTQadpdZIqNtPe7spWhNuEPewXQVPebWBP9foUBVhGO5uMzvgLAv2M8LaPuI1IEOj5VB4lQrnuYeRFXPqGWlxIBO5erT_7L4kiA342GZdmk""]","[""always""]",2025-04-26 23:06:30.715123+00,2025-04-26 23:06:30.715123+00
1a4b29f4-6fe2-4844-904b-80ff720b7e71,90bf841f-3c09-45e4-a492-8204527e0388,Espresso,Strong and aromatic,2.73,Beverage,4.13988906767815,"[""AeeoHcIv_DAKYY31CHscMA4cPLLntoVZEiWbUMM4aB6-m2Lk-ubg_JpDlGrVzsFa6QFZmenjo1Cq3vBLvycGWZd8Y2RKt6Pl4csrlW_WwlCTVH9omYYnAv9OZJiYZcozg-IiThVHi43daKAk_ruAGsde5SyJ9lGtHqFa1o36BXHGS6nqWjD9wva_m_S8OPVuvldDx-P6c0_PC10C00kBiWgA7UFVme7cQCqw7Ipei76matkSwaiW1dR1B4OGJJEhRSoh6Cv_vzfaY5dxjUUp0AG79ymOYKuOWN7aCsrOWwc0zCrmgDDHZnxJHY_Rvmo9jTeIpAFadoVTuT0yaEAmQ3BzNC78FQI4H0TV5FrTwSzu6pepzZMXY_QEsZoXsyASuiCc_bYnHCl2ylr8d75FaN_54PPca8HiLt1XD9w224Okt4ZXPioLXdd5_xvaEKG3cj9uFW2I4RPhw4-VKlBwwKk65BAno-e4Uu5kgW1RkgLvKy_zjCpsrppfZF2NgbnlLmF4efSNOVQmFs2NyqAX0W5qyZo_I60f9jFm87ddKVvfyeq0PtLbkDwBqaWOOeCn_9b3dffxb0KmSEe5QlWpmTbKajQereQHtVPbmWf93KKLQOZds7UORVlIOPxU2EnWO2X0""]","[""always""]",2025-04-27 01:38:52.182879+00,2025-04-27 01:38:52.182879+00
1a85e84e-59b2-4039-89ed-9b553a09dd7f,7da8ed02-5fd4-4002-ba55-6ada0b1f7b3d,House Coffee,Our signature blend,3.27,Beverage,3.26738817962929,"[""AeeoHcL-GeCq2ZXsDQJkym1MQP_MF26skGD9Tk8_LnTQk6vHkxzVk-KOTauMJwvD_NcsQ0twcmf71511qrQIgHCML2FttVuj4XsZ_1jLomWAkeK-nfklINItjTmoo7prjiHWbZtNJmQTqMr8P0YHf1ustySzUo7GMooV21CVAdwJXGwDZ0f1uWp3oRCnXjR06iZh5E5Xws33CxmNZmu_Ovykmm1EXc2ycXpDs3C_g3vYXe5ppBMb1Dk4plrhr48tfHtRhkNfllRtHyqaP5h30xeO6Ww1NoGcpr1ZhoHpQCGwmtedLSgPvPr-2SOsW9NK2vuW2q0LgzrXKowVuoSUzqmwWvpa79VeE-r6B1FnBk3U_bV97MUAOh73CnsUIvhxte34EeJkueZq2lhPE5YrJY-rWqIJoGVxX1QHj2evqpFVQqAPEwJYpcwuAo0PlkxiPmRvrpTVjcpqXmGq3hEhwV3j0zkLm9m3zYwk_wPGQ96DcsRT31EQbJG8r4ZTYkt2wY6HrXGLUu2ZdmM_4qvS67sCqDO8aKDqPEMGfn9CNahs3LgY3eoDSigYfJH6KvUGrpKblDZOi6_3JhZFi1_z4-I3l_eBHsVoUyRQMuuK3k-7p8-ggMxl-t7qNjQJoUALwcd2""]","[""always""]",2025-04-26 23:07:57.283837+00,2025-04-26 23:07:57.283837+00
1aeb9c90-062e-4068-83d2-9c9e41643453,d6cd85d5-5b58-45ea-b393-7b36ec20327e,Espresso,Strong and aromatic,3.44,Beverage,4.03079425960126,"[""AeeoHcL5rvN145q3pOxZzBI59EMAwHD4vuM1XwRGAWuEBUP9GjZ6PHr55TgvVIMIXz7xAzpNiiuiUzrTPWwr2PedtUo4Fifgc28HD_GKj_Uoz5rraxB3m1H58saEHwqxrFxLm4VnUrGV8fbTLc8rGAe7gSYfo1KxLbojnYBxr4YYcVb1TwRl-Lullc4gSgcohb-ou7YyVTkVAqgdDU5Z0YJ-0VoFwc3fHaG3DC1PnTyqisrDnY3Ia0G5Zpx2c-9n-Yq5a_kQ2FGWCs80uWqCDBtLII6Di2NXXECn1LUvsXaUNZRoPv9WEFtaYwtMAmglryCJmzpqUZcqHps""]","[""always""]",2025-04-26 23:07:07.290724+00,2025-04-26 23:07:07.290724+00
1aec28b3-c181-4c80-82fd-67f159fed8a4,2bb0bc31-f0b0-4da3-a3f8-f40ce210c5bb,House Cocktail,Our signature mixed drink,15.20,Cocktail,3.61319421992536,"[""AeeoHcISRRDgft-jqOGFPFpaRO2EYqY5h9ixtsIUAFPgz3H6-VUZiB7xkukZR4yG9a-YTWMTbFdOoCxkEf8sEwcQMg8ZgsaMAePJGR5UU8nncZK0Cqkpi6XHZtBhlOvwj1DCXM1zHGfVFeC9KCjuUOBDBnVHmMCVf9vQNsPLIxaWaMys_5d50HZs9MGbgUsZMe9HvMZYMwKsGvWEZ75epHtjEUeN_akIKTIdakPLTauUal2lTo4jkJeNigUi5xV_qoT_vuk8QY6hSvc-b7qTVI8YoUXTAuSHZFFYC8TxaS_uXpb3UqtKc4OxkyjuF-DSRtEVIp4RHtAQY67Q53ZX4QlOih59LPBcdmFJKqQyK6jhs5JEVv0v1wtRebXtnSUDx9WX2u242X0OImTxpODAKuf2P3NCQkZjS2EpU8lgSiPGrHq0vP89GZnk37Df9IHGxQ1AyvCpleYzUa44yoMcAO-kjsgSDxZKz9irCfH9w88uwZ2NTO40a2KVPfFHFv1E4F9yUh604SpWXgni2FqPkWp1SrxrxhUek08Vz7z9RBlz0hWyfKidWNoGkuRbrr51lU2iWa9gHdyHETgFmeETUi4YBdfuql96PpHmzzurYjKASvyg1Vkj9Q6ZN5qSaKiMJjHGithxF1A0""]","[""always""]",2025-04-26 23:08:50.712138+00,2025-04-26 23:08:50.712138+00
1b0056e8-faa7-4ff5-b312-f262fd702827,c7ad49cc-bd59-4e2c-b652-34aeba375cbd,Espresso,Strong and aromatic,2.46,Beverage,4.90624776754183,"[""AeeoHcIC6Q_Lkj7lhyhyAVK_FNc479Zs24-vYFjokK1JUj2xM_aSDURkFOjPxsX0MMsIYT1Q4kBTEF_7k23Nijw8O1aKs6y1bMOmAF7OkzOxGMpf8or5JQ3xxNBgIwO1_SXEqohK7VsPTgHRzy3YWsXpOVKl34Kt8Zst0C8HsVq-uos_MbxZ3_l48-4OELFcyPYuNlJp55D0shxbOvY8_8LGoynXrwJmxs8b_Jcw76VhZK01BAz_LVC6jzdAEB5fphDxpTWJWS2QdwFXj8iF--ZAd9b7pmS1WYmn5WbBcjgdonUM4kT2PoAZvloHM3AqezUEAcE8P4i31XLdQ2_FbOY-__ku7J1pTRK0kdf1Oz1OZZkSWdkrf_pCz0HQBBUyITh60ULfJUr5Q1aIpNbEzpuvF8S8bN0PNq_XvFYGSNmG4r_Xik9BX07NIVek0rv0z3mPopxksZrsflCS3nDGmll5VqONbVw6yPWrHzsQwXA4H1rjGYa15RGGibQxyI6AtazJwtEcM2V-dro0uUPIjKYBS0-Si8T2qmdis7j6BAlrdj6HOJJoiJlK-ccuuJbDCmJMvOF8gsQSw70OedDFumRcuW94A4RrYGwjTZvu2MA38GGECX8yAKOwsf0R_nBXx7_PKPIQIA""]","[""always""]",2025-04-26 23:07:49.994828+00,2025-04-26 23:07:49.994828+00
1b3c600b-df2a-4b1f-9ba4-cde5d9b0bccc,0487c1f4-59c7-4fab-86de-ff4a329a5cf6,Wine Glass,Selected from our cellar,11.13,Wine,4.34079635999855,"[""AeeoHcLAo__2OSh9j4tgeTQQ4Y-3T4GIjGl8bZH1Kir756axWwBhi3jMYsPHICXIURNqDkp-BVx67n1u-NBUQzFSIllXeeRYaa6IyCuqwpuOo2ipZQZA1tbtuM5qcRVOB-1oeivEJ-XI6-5g3u9mpiDMMLcRQcJS9kaVeNTOyN_NLltljtZaJdmpRQinSqB0KJ3YOuKEPhkVhYEEZv6lwQMRYsbI3syzDCECCPh1_5t8dFz5F5nSRqpr_gwvXnxBmNhlQ21jt7FKQU9hQI3XTzydjaFtQ05lzZa_dh7FE_3iOd50hbFvqONzG4ZcosWPbOyaEjDEvxXd2OQ""]","[""always""]",2025-04-26 23:05:58.721394+00,2025-04-26 23:05:58.721394+00
1b62be76-14fa-4525-a27b-41ea1eb961ec,b7f254fe-7243-44c2-827e-a34baec952a3,Craft Beer,Local brewery selection,9.57,Beer,3.31229744325864,"[""AeeoHcKvJgN7PQX734dupuGFxL7z0TeBzdXjO_xZXpD_Dwg3l_z32I-ZshchG3-yV85Uz-rzTsXX2UU-UFhdqqqf4fRamoQIiVdttwkN5GZslNOgyYZlohdR8a3LkorxhbHTCZ-HBkYkoLD1wf6IeDIYoGfcAiZqkOh_O4lZnCa2HVzyaoIapy2yhtqw6xRiddtrHpevVvcEldG72kKkZWv2FCcEec2rE2VyyOOFmZ22m4fCWVBXzY21rXwCgw2slMlnGxl0picoAsgYRIVzRA5QQgaJimcT9IRuShtwYkPjbvzJT_Ap78hjnhVS1VtN35zLNC1vjR7MqlwdFr3ukZlsfP9nWM-zTEs1Ht4L3k45A7gLG9JC90wCCLmxvgacFaVEZ7A_kqNOKL7nrjSyUJMt5NJp-g-yuv8UkVLaBnwW_rEdNzuB0nixYhKKPyfiyvbOoD2MWcHDo4eLGCYym8ZqX1qmKiCskFPnTIQScIavaaijJKD4HnjR4AKGQeh-eQ4dkC9w86dGLUTvpw5c-R4BCVZR-Po4eXv1jAyrBtD0FdoYGA3nFPaDv8z58cXmoWhQpLaer6D6sJB_LfQqZKLv7nercb18epsjeknqumbnjU5GesTegXEzEO_I90rd3SmPx3lspA""]","[""always""]",2025-04-26 23:07:11.613319+00,2025-04-26 23:07:11.613319+00
1bb34dbe-38a9-4924-b1ca-fd73da8cb75f,3be511e3-9a37-4c44-9f56-1f90873747cb,Premium Spirit,Neat or on the rocks,12.11,Spirit,3.9809107158359,"[""AeeoHcIEe5K1nMV7jy7lRd4sV0V42YgIZGrMxbBfy_E0-4K9aJzlV1C1m7wBFvqifgv7xmOP67tyXOlvCfxEw2yd2zmg6oEOZsc6xEzUWbyKDiB8FtKTk1i0AqbI8WCBFgQ_AONOCOeQ6syziCWMGtLjDJ8Gn4ZfHzWzD699vSs39vBJq0MqY6GyaXDUsjsRbzABOqret3QuAtuVDJUKrbTi8-erXmhuZd83Ss3MPiMX93Eih_OUS4IHx2cWQiKSPquHUaMQjWBW4kozJXrzdoY_hgqAlnHtX1-m295Yi1GiR32nKFvap5OUVxvMxvEbPoZPMlbNLCdmrCE""]","[""always""]",2025-04-27 01:36:46.102798+00,2025-04-27 01:36:46.102798+00
1bca4b42-254a-4af5-8afa-cac96fcc2afc,216cea17-f06d-4c64-a8d8-c24422e621ff,Croissant,Buttery and flaky,4.35,Pastry,3.85689033992401,"[""AeeoHcLeyBegxNgr8eeFWtakAeS-rsJaPFdtIcmjwudeiXPnNVblq9sDg4wCVkTIVjlA4zagT8_UNiJyzgBnrS05WjYuYLwk2dFbQwrUX-ZCEhkkvS4HCeQ0Dy2pwTFIsK9EsJGK5nqWiA8dPx_rlCs734le6OOpgaii1TfOhOvT8jKtaVJDkxJTXMwXK6c3TwyX2ZGHyGe2ZX190NRcvsqR1S83FbwGzRsM7qTvnc11pQLKGTngXUCgIhztSKGsCPnhL80XB2Dntg-5mzuuz6YU8QynbvBPz3uF1B4lm_WxbFhr27QUPf2LWQz7rhxiou2zvOggFS0-5RU""]","[""always""]",2025-04-26 23:08:00.133644+00,2025-04-26 23:08:00.133644+00
1bdbf036-7c32-4a2c-92dd-e88ff8aefafb,dbc6752c-1585-4e0c-bcf0-a1275b4da44b,Espresso,Strong and aromatic,3.44,Beverage,4.92069316615047,"[""AeeoHcJVnYbhnwC-p5QpGzbmbLEaXMgC_ZHrkI9o_QDSmP9IqowEOEp32wmWXKMmfyhcCWco4PVSoJbI9Ujex_3k4XsXwJ-nr6S5Cmk8C46x7AiiPn8Ca9HGK8eaOgtFz6OUZiO58YyzWMxKG4kG84TSAXWOwwvsyHIeVVWbzqMehAZzRxT1gafChGeyY0n46g0jRijTUvGs9vRLpODME5XU0YUIXfhW9BJrEmTAl8tWctKm6J2EnZY-J0Uevb3OzT6Vh-haI6AKEWBzBJpqeedH_jjpZfxO8wU_YftFf3zLsWWKZNPzWR0ROA7GqMsU92uwNE2vlilF5XQ""]","[""always""]",2025-04-26 23:08:19.741626+00,2025-04-26 23:08:19.741626+00
1bdcbc8e-ecce-4450-8dfc-1b117c5ad272,cd627e78-7bcd-404a-b736-042fd6bb63cf,House Cocktail,Our signature mixed drink,11.17,Cocktail,4.43452864392036,"[""AeeoHcInI2KOoj9hYizt7g1Nt-tPIYq9MmXtV0dNWGmtr0BSrmgRl317d1bQG-mFz_GEdiM_liSNhedohp0dasnKc6HCoaS4ZkdYj_NkzZD4m4hVIumqCak09RVw86KFQGfRHanDK3Z1ZxZsIynd02gFuecyXIMfZwnZxBQRnGIpeAirrGys8Rztcol7-d6Y_HtmvcSRa8-EvzUhSPQGyAj7dbUKgag7xR2HBe7yIJ4kh0VtnxTCOIdko2WHtuDViYti0qsRt22CZeQGUSeAZePd9-ibPEajRdLBfV1MYuq5FX1q8NH_RFIfajMYAEf_pAMKIthOWALCSPo""]","[""always""]",2025-04-27 01:50:38.370665+00,2025-04-27 01:50:38.370665+00
1c2b0bc8-15b3-40f8-8479-f66b56a4b9b4,e60779f2-cd90-40c8-9a93-94503507884a,House Coffee,Our signature blend,3.83,Beverage,3.71300135534987,"[""AeeoHcLqvkElNn_XroRXew9kDORSsB4OKtodujfiuvypX9gQt2iaQ3FWeSYEqSclwP6IPOfP958vB_7OZ_tjzvzCxViTJ9JbIK_xpsd-pcyRbPflRx0nGGvqt15TdFmEm5NVhePnaudEbZCoO4bLyeF-in1hsiMdUTctZD65QJKzgpqLLsnnrUZQlbDU7HNfQ1uxdkbRkemN5Fkmi_oH54y15wCa3rbhOvpSXUydO9Cx3YkSG8HhadNvrJ9Cfquk1DmnCh8zyfzv1huZSSSk14SZkFAwHqNUN5mHpqapEugFdV_lKakNEIeozQfZNnjdt8_gzo9nnEpV""]","[""always""]",2025-04-26 23:07:28.657425+00,2025-04-26 23:07:28.657425+00
1c60e8ce-61ac-4005-be23-d51e8e27286f,5cfabc43-53ca-4ec1-aea7-e1850e578e2c,Espresso,Strong and aromatic,3.10,Beverage,4.35810043502518,"[""AeeoHcLvd7xvxSwWsINWXR9JaTi7M9orxRwEuSVRimBNEtq7jDIFeOLExM_9cLPX0Ht4-V6ZyYaF0T845FD_AsZFg7DIRg9JVUSdMd3JbfdiHan33PNfSwX7oklNkyEUi_Q0jz4u6wVU3kD_fsOdDqir-imWBEfBor_acPeEyNjm9zNBqrruZV2ne3ld2utEM6QYtpvRPutyNmo9oyd6GipCQS7cmyJPILPlEi5Y_roiJqoHSACU46N2ne6MbM-xh95NdMop0_n4ZdDkM893IeYvzSbRD0NH4SZaGOtPX7rZlyHia1qyhMohvvtmmM5Fpa-6E54YqdKOVlMkxxMYMMZDIHrIuHPqOf8JD5REmOn4f0meIU09ENzyOdvoZUZcI-iVCAog4g9pPcI9kUXKR0H_KzBl6jnsTRg7CplZkuBHA5l_A3lvnLio3HSCyucjpHwmihF0nBQv5FExUg1PoE1H_DhcUnieoAwXfjhdIlp1oXtYRIBmsbyJU-hAmi-y_JwuGlRlyKlo76j6MiHk3V8CJKsIqDSTL0jsA7HyZxyenVAid3VdCm4lafzRn9Mu2XEehj2MdHhoGSSAgtuw_w-IUnfDhTO6Z0gXBOva-rwobN3mnwkzEdQsyhhU1l9QrxvalhBC4g""]","[""always""]",2025-04-26 23:08:07.132301+00,2025-04-26 23:08:07.132301+00
1c8499c7-7709-4f2e-a23d-554817ca60e0,896b5d11-e4a1-4452-8bda-502decd93da6,Avocado Toast,Fresh avocado on artisan bread,7.69,Food,4.70085165095232,"[""AeeoHcLb4A2drj8x81bfnCJSFeNY7YhNYoiXepDcQ9EnmXEvMo1-peGKDdoFFHu5gdE3TjqICuCa9pIzH9S_AKnMG8LxPHftuHLBrthxHt0D60lrYFk5kC_n3jUnRoAYyc_2h7eprIRlDr3UYcGQ-RsSCc7k0JKPk33-eqoB-QECPZG4CtddJA-VWOa0wJ1CJLAjRPl1ZlQx6uPqCuWK3k9vARTy5fwSkldDt95BnYnQ-2oa5JJGGNkB1DHMOENuz9OhQCR4p4FA4u1CWGdOEUFbONXMP8AqdPmx96OZr4QpjjYHHlBpy3ckBtEOoDhAz4Z2ddo9WdcN12JOOB2U7GnwjvN2zDLQWX9nM0CpC-3vDVs6EftvOGL0TmWBVUlryMfG1gOykHrgZkcyn4Pk7Fn6xAR4SQHFeosBv8D5FESF0TAEVKS9ojsh8RpaaIGBIx3L3OPFWRQ9nqFAsIaFGFgkIlLi710dWO4ecmebnleNXQjyj2LdfsRZF_N5naNmhwTVmJEAqMsMN6UeC7u1HRWumzqbsFsVgVTZtGFIL_lwAAQl8Kl1W_BXa6-4ZZOKEWjaLT4nesTfsfV9gcCoh_vbEC9_3B8EGb_KKptcn1vjOkXkYT_xcM4fOBqMMNKlbDSDcwP4sg""]","[""always""]",2025-04-27 01:38:17.061195+00,2025-04-27 01:38:17.061195+00
1ca12b19-7950-4f41-a1c9-ab2c7282c4bb,421f906b-74cb-4a8d-80d9-acbe5947427f,Pastry Selection,Chef's choice of pastries,4.37,Pastry,4.54828912466208,"[""AeeoHcLbgwXMCGyOZuXShzIo41VwQP2mK1htq_u_R72UAqe0um4V6bA8uBfY_LY9CnMnY4iM-o1KbtOWtXrhil2pYASj0-9CNdMbrDUpyiawjWdngAbyN-4OavXTA_tDzuz0DBVesr-cJtufcQkNvmGVXgad0qap-P1-Hn5iqCLhdwBG_2NL9n2_nmDgHYPX8v-8mot6hbPlXI3O-Xu5Icr06oD1mfJHDe0YaJa32yaqTjeV-7ejaH7KQeX7fvd-IWM5uLlXblEbwEBPPflNwlIFHpYK0z_5oBL94MFIEoeNx3iAbjbVta-F0zsX5YfN8F92KogEHE1QglyOMec2laSK6mhtUyFmn6GoO-PuC-OOHMNyDwhEluPAg4nZVawnX9FLIk-uPmhYuTRInDNfoGQXnpfvkxwM6uXXaNbuAzl32Senc9aYtUX6wq8inbglzBKfpGm91b4S2zT7zcS7w6V594kOWsW790KDDob65C4TySEo8c_g8yo6354uRYvCBRgK6jxJVDA8iLtbNB-r7oUfRgwxwNFVo7mrT2yQ0kD4ndWD6IzW0l7nIbXiP6AUwtLR3hPtvIeMI0NcqZf9Iq95beX6cn5B0w5odvfisROsmo5H5Bz6HzI1B9-OYiXmyOsRO6uY7_56mBilMeDatSjzObMwVFQ""]","[""always""]",2025-04-27 01:47:21.104157+00,2025-04-27 01:47:21.104157+00
1cfa7616-1f38-46a7-a9d1-789751f73d7d,3ba99120-d2f9-4c62-bdfd-fa6a02f0b0ef,Premium Spirit,Neat or on the rocks,10.49,Spirit,3.52965785811932,"[""AeeoHcJ7rfT0ye2ND8ZObGwEbCdbQIFpxE7OWggCdjcgEyDpP-KkGTDkI2rjzrmE1Jc5KpE6aAM0v_UdAk67FbSkLsT6KHTmT-9fQAbk6Hkg-9pl0V_nXXOkRVUYun_crYEWORjE9dphqZ1a11ypIukpTVaO1SnORyDXqecfmqGGll-AB9LCiTOrVgHYpmSBnP_LSMeuGamhCCk7CU5C7QtGMgasqEnYbD2v89Uhi3yGELuMcXIY8sGO1NfldW0WKE-lZtdJwwXlPkZse0Q2O9vLDry00tM_NlMS_YgaGAmcLAAbZXLTnaEoBfGNBeqx4YpSIT2RdXb5NTk""]","[""always""]",2025-04-27 01:39:40.175754+00,2025-04-27 01:39:40.175754+00
1d1278c5-2c24-4d69-a503-5c688cb85fb9,776f9715-496e-41a6-bb88-7c8aa5c921e2,Premium Spirit,Neat or on the rocks,12.30,Spirit,3.96615009808677,"[""AeeoHcJ5Qu8ijqloTMl0FbIWuZWr6Q4z3BxEUPQOFeXXuN1ocaRKml4BCk_xCzsTs1cD_MPuzPxaVWQviuOsFWNrZSCUsJXOA-EpBkkJEfv9kAhdnhnkbHJmtfUT02QZZoc5cOH9KUp0RFkYpqs5vNWwev_7EdxXo8HkoAbNic32PPHDx2v7nlhglZzyWs-Z9unkHuA1Clos45Sj8Nx-4knl0iqM8jEAwpmeYnuSnUhJZZYN_629BbK2QqGdpP0qAzhLkBSxaboOjBXbK5pUG4K8oiUuQrZXKl0EGDD8km5UjrAg9CWelEs-x0EwvdB6tF7QnSe5S56jp3A""]","[""always""]",2025-04-27 01:39:33.318878+00,2025-04-27 01:39:33.318878+00
